dev,ino,size_bytes
2053,2496123,939008
2053,2496124,3361
2053,2496125,2796544
2053,2496126,4659200
2053,2496127,3161088
2053,2496128,3481600
2053,2496129,2015232
2053,2496130,2263040
2053,2496131,3443712
2053,2496132,5111808
2053,2496133,2499584
2053,2496134,1557504
2053,2496135,4583424
2053,2496136,1412096
2053,2496137,284672
2053,2496138,4153344
2053,2496139,3465216
2053,2496140,2276352
2053,2496141,2056192
2053,2496142,3737600
2053,2496143,621568
2053,2496144,4126720
2053,2496145,4860928
2053,2496146,2740224
2053,2496147,569344
2053,2496148,772096
2053,2496149,1272832
2053,2496150,4532224
2053,2496151,2700288
2053,2496152,2182144
2053,2496153,3021824
2053,2496154,2225152
2053,2496155,206848
2053,2496156,863232
2053,2496157,3599360
2053,2496158,1579008
2053,2496159,1028096
2053,2496160,1911808
2053,2496161,2021376
2053,2496162,3739648
2053,2496163,2003968
2053,2496164,1960960
2053,2496165,2461696
2053,2496166,277504
2053,2496167,1253376
2053,2496168,993280
2053,2496169,512000
2053,2496170,200704
2053,2496171,1495040
2053,2496172,2388992
2053,2496173,1915904
2053,2496174,2927616
2053,2496175,142336
2053,2496176,168960
2053,2496177,5104640
2053,2496178,2659328
2053,2496179,2720768
2053,2496180,397312
2053,2496181,3119104
2053,2496182,3897344
2053,2496183,4104192
2053,2496184,4356096
2053,2496185,4405248
2053,2496186,1319936
2053,2496187,1359872
2053,2496188,2911232
2053,2496189,160768
2053,2496190,1350656
2053,2496191,3053568
2053,2496192,4742144
2053,2496193,2590720
2053,2496194,502784
2053,2496195,3093504
2053,2496196,809984
2053,2496197,1605632
2053,2496198,3416064
2053,2496199,614400
2053,2496200,4453376
2053,2496201,2629632
2053,2496202,4847616
2053,2496203,2702336
2053,2496204,2201600
2053,2496205,1735680
2053,2496206,624640
2053,2496207,1851392
2053,2496208,2607104
2053,2496209,4017152
2053,2496210,4811776
2053,2496211,2398208
2053,2496212,4576256
2053,2496213,1007616
2053,2496214,2756608
2053,2496215,1667072
2053,2496216,4676608
2053,2496217,276480
2053,2496218,3121152
2053,2496219,3597312
2053,2496220,2614272
2053,2496221,3381248
2053,2496222,3924992
2053,2496223,1891328
2053,2496224,4769792
2053,2496225,4413440
2053,2496226,5009408
2053,2496227,1330176
2053,2496228,1602560
2053,2496229,3540992
2053,2496230,3961856
2053,2496231,468992
2053,2496232,2042880
2053,2496233,368640
2053,2496234,2008064
2053,2496235,4248576
2053,2496236,4067328
2053,2496237,307200
2053,2496238,4899840
2053,2496239,2598912
2053,2496240,2890752
2053,2496241,3647488
2053,2496242,2895872
2053,2496243,3799040
2053,2496244,184320
2053,2496245,2927616
2053,2496246,1819648
2053,2496247,1411072
2053,2496248,1211392
2053,2496249,3745792
2053,2496250,3817472
2053,2496251,503808
2053,2496252,4884480
2053,2496253,2896896
2053,2496254,4822016
2053,2496255,4199424
2053,2496256,4983808
2053,2496257,826368
2053,2496258,1570816
2053,2496259,2835456
2053,2496260,2823168
2053,2496261,4604928
2053,2496262,2524160
2053,2496263,2064384
2053,2496264,4464640
2053,2496265,339968
2053,2496266,4627456
2053,2496267,503808
2053,2496268,422912
2053,2496269,4319232
2053,2496270,11800
2053,2496271,14851
2053,2496272,2931
2053,2496273,11798
2053,2496274,11842
2053,2496275,11860
2053,2496276,9395
2053,2496277,10711
2053,2496278,3603
2053,2496279,11833
2053,2496280,10682
2053,2496282,247162
2053,2496283,16993
2053,2496284,2879
2053,2496286,24325
2053,2496287,11
2053,2496290,10711
2053,2496291,10828295
2053,2496292,233219
2053,2496294,10718
2053,2496295,271715
2053,2496296,10711
2053,2496297,241191
2053,2496298,15996
2053,2496299,16753
2053,2496300,217471
2053,2496301,119
2053,2496302,119
2053,2496303,9292
2053,2496304,250407
2053,2496305,10717
2053,2496306,10857
2053,2496307,13934
2053,2496308,10717
2053,2496309,119
2053,2496310,12969
2053,2496311,215452
2053,2496312,10871
2053,2496313,10871
2053,2496314,11137
2053,2496315,11138
2053,2496316,217806
2053,2496317,12380
2053,2496319,12799
2053,2496320,234919
2053,2496321,12910
2053,2496322,10871
2053,2496323,10889
2053,2496324,235051
2053,2496325,13096
2053,2496326,234992
2053,2496327,13317
2053,2496328,225983
2053,2496329,13309
2053,2496330,225804
2053,2496331,13173
2053,2496332,119
2053,2496333,11127
2053,2496335,225907
2053,2496336,13079
2053,2496337,226269
2053,2496338,12902
2053,2496340,12963
2053,2496341,14032
2053,2496342,12508
2053,2496343,14881
2053,2496344,119
2053,2496345,119
2053,2496346,119
2053,2496347,119
2053,2496348,119
2053,2496349,119
2053,2496350,119
2053,2496351,119
2053,2496352,119
2053,2496353,13004
2053,2496354,119
2053,2496355,129862
2053,2496356,152
2053,2496357,24149
2053,2496358,248
2053,2496359,13667
2053,2496360,157
2053,2496361,156
2053,2496362,157
2053,2496363,153
2053,2496364,235759
2053,2496365,9428
2053,2496366,13237
2053,2496367,234321
2053,2496368,234329
2053,2496369,138
2053,2496370,13139
2053,2496371,9433
2053,2496373,13291
2053,2496374,16031
2053,2496375,119
2053,2496376,119
2053,2496379,154
2053,2496380,32768
2053,2496660,6971
2053,2496664,28467200
2053,2496665,7104
2053,2496669,8
2053,2496672,6930
2053,2496673,11153
2053,2496676,1577
2053,2496677,10355
2053,2496679,7024
2053,2496681,8
2053,2496684,7136
2053,2496686,8
2053,2496688,1180
2053,2496689,7206
2053,2496691,8
2053,2496692,1247
2053,2496695,7085
2053,2496696,157
2053,2496697,180
2053,2496699,6641
2053,2496700,179
2053,2496701,11468
2053,2496702,11400
2053,2496703,10728
2053,2496704,329
2053,2496705,7130
2053,2496706,7201
2053,2496708,7204
2053,2496710,178
2053,2496711,7204
2053,2496713,8
2053,2496716,178
2053,2496718,6631
2053,2496719,6630
2053,2496723,6921
2053,2496733,6698
2053,2496750,91832
2053,2496752,7112
2053,2496753,6995
2053,2496754,10352
2053,2496755,7010
2053,2496756,7134
2053,2496757,7076
2053,2496758,454
2053,2496759,6926
2053,2496762,8
2053,2496766,8
2053,2496767,7231
2053,2496768,59838464
2053,2496769,291
2053,2496772,507
2053,2496773,512
2053,2496774,119628434
2053,2496775,533
2053,2496782,179
2053,2496797,6946
2053,2496809,407310
2053,2496810,179
2053,2496811,6975
2053,2496813,6975
2053,2497114,178
2053,2497115,293
2053,2497116,7133
2053,2497117,7136
2053,2497119,178
2053,2497120,2357
2053,2497128,6936
2053,2624678,57544
2053,2624693,32768
2053,2624694,247
2053,2624695,32768
2053,2624698,190
2053,2624700,61440
2053,2624701,69
2053,2624703,12829
2053,2624704,2191
2053,2624705,16705
2053,2624706,217
2053,2624707,153
2053,2624708,55
2053,2624710,245
2053,2624711,2602
2053,2624713,1249
2053,2624714,0
2053,2624715,1944
2053,2624717,1718
2053,2624719,2616
2053,2624721,13885
2053,2624722,1262
2053,2624723,0
2053,2624724,0
2053,2624725,131
2053,2624726,55
2053,2624727,41643
2053,2624729,217
2053,2624730,153
2053,2624731,0
2053,2624735,3370
2053,2624736,531
2053,2624737,58
2053,2624738,2601
2053,2624739,420784
2053,2624743,8372
2053,2624745,161
2053,2624746,807
2053,2624747,4096
2053,2624748,74192
2053,2624749,32768
2053,2624750,41
2053,2624752,3126
2053,2624754,2501
2053,2624756,60
2053,2624758,61
2053,2624759,251
2053,2624760,309
2053,2624761,204
2053,2624763,275
2053,2624766,61440
2053,2624767,0
2053,2624768,41
2053,2624769,16
2053,2624770,118
2053,2624773,559
2053,2624775,0
2053,2624779,536
2053,2624780,267
2053,2624781,563
2053,2624782,267
2053,2624783,545
2053,2624784,303
2053,2624785,245
2053,2624786,198
2053,2624787,324
2053,2624788,2569
2053,2624789,296
2053,2624790,58
2053,2624792,251
2053,2624794,309
2053,2624795,245
2053,2624796,0
2053,2624798,0
2053,2624800,0
2053,2624801,0
2053,2624803,131
2053,2624806,50654
2053,2624807,172
2053,2624808,603
2053,2624810,0
2053,2624812,0
2053,2624815,29564928
2053,2624819,1276
2053,2624820,44725
2053,2624822,172
2053,2624823,169
2053,2624826,599
2053,2624827,339
2053,2624829,3052
2053,2624830,2798
2053,2624831,0
2053,2624832,6864
2053,2624833,658
2053,2624834,8708
2053,2624835,8667
2053,2624836,10481
2053,2624837,12922
2053,2624838,10025
2053,2624841,10610
2053,2624842,9537
2053,2624843,9245
2053,2624844,10769
2053,2624845,10059
2053,2624846,10132
2053,2624847,10238
2053,2624848,10272
2053,2624849,9956
2053,2624850,28909
2053,2624851,42027
2053,2624852,1203
2053,2624853,13835
2053,2624855,603
2053,2624874,2558
2053,2624875,3029
2053,2624880,4898
2053,2624881,478
2053,2624882,896
2053,2624883,424
2053,2624884,416
2053,2624885,3079
2053,2624886,1492
2053,2624887,1638
2053,2624888,189
2053,2624889,1348
2053,2624890,544
2053,2624891,3610
2053,2624893,73
2053,2624895,240
2053,2624904,3275141
2053,2624905,11544
2053,2624906,293
2053,2624908,112
2053,2624910,30
2053,2624915,203
2053,2624916,21
2053,2624917,41
2053,2624918,3198
2053,2624920,3198
2053,2624921,807
2053,2624922,74
2053,2624923,182
2053,2624927,380
2053,2624929,82
2053,2624930,168779
2053,2624931,164265
2053,2624932,1682142
2053,2624934,454
2053,2624935,1216
2053,2624936,598
2053,2624937,303
2053,2624938,50
2053,2624939,537
2053,2624941,953436
2053,2624942,1041
2053,2624943,563
2053,2624946,790
2053,2624949,12531
2053,2624951,13575
2053,2624953,2389
2053,2624955,14023
2053,2624957,525
2053,2624959,7671
2053,2624961,3093
2053,2624964,80
2053,2624965,32768
2053,2624967,2891
2053,2624983,311
2053,2624985,22918
2053,2624988,28696576
2053,2624989,116
2053,2624990,13707
2053,2624993,8
2053,2624994,44888064
2053,2624996,8
2053,2624997,107560960
2053,2624999,6680
2053,2625000,179
2053,2625004,249
2053,2625005,130956
2053,2625006,45129
2053,2625008,3124
2053,2625009,1100810
2053,2625010,253920
2053,2625011,0
2053,2625012,4694
2053,2625013,72170
2053,2625014,71162
2053,2625015,83853
2053,2625016,119220
2053,2625017,83319
2053,2625018,87799
2053,2625019,83046
2053,2625020,108989
2053,2625021,92900
2053,2625022,84914
2053,2625023,87530
2053,2625024,86232
2053,2625025,87823
2053,2625026,82782
2053,2625027,222147
2053,2625028,11867
2053,2625029,4792
2053,2625030,20770
2053,2625031,168
2053,2625032,81
2053,2625033,178023
2053,2625034,29
2053,2625036,36960
2053,2625038,178
2053,2625039,65092
2053,2625040,110
2053,2625041,35964
2053,2625042,35888
2053,2625043,44628
2053,2625044,69738
2053,2625045,44753
2053,2625046,49656
2053,2625047,47995
2053,2625048,55678
2053,2625049,48674
2053,2625050,48179
2053,2625051,47826
2053,2625052,46661
2053,2625053,44009
2053,2625055,292
2053,2625056,314
2053,2625057,291
2053,2625058,266
2053,2625059,53
2053,2625060,53
2053,2625061,55
2053,2625062,53
2053,2625063,55
2053,2625064,55
2053,2625065,55
2053,2625066,55
2053,2625067,239
2053,2625068,248
2053,2625069,258
2053,2625070,249
2053,2625071,239
2053,2625072,248
2053,2625073,258
2053,2625074,249
2053,2625075,256
2053,2625076,267
2053,2625077,275
2053,2625078,266
2053,2625079,256
2053,2625080,265
2053,2625081,275
2053,2625082,266
2053,2625083,11867
2053,2625084,886864
2053,2625085,9146352
2053,2625086,32607920
2053,2625087,45600504
2053,2625088,582
2053,2625090,986
2053,2625091,986
2053,2625092,574
2053,2625093,574
2053,2625094,2813
2053,2625095,2814
2053,2625096,1236
2053,2625097,1200
2053,2625098,277
2053,2625099,277
2053,2625100,481
2053,2625101,481
2053,2625102,1275
2053,2625103,1273
2053,2625104,4890
2053,2625105,4890
2053,2625106,348
2053,2625107,348
2053,2625108,2644
2053,2625109,2644
2053,2625110,938
2053,2625111,938
2053,2625112,164
2053,2625113,164
2053,2625114,147
2053,2625115,147
2053,2625116,525
2053,2625117,299
2053,2625118,299
2053,2625119,381
2053,2625120,380
2053,2625123,1072
2053,2625124,2693
2053,2625125,2693
2053,2625126,2643
2053,2625127,698
2053,2625129,23084
2053,2625130,31458
2053,2625131,41056
2053,2625132,43143
2053,2625134,971
2053,2625136,2065
2053,2625137,2021
2053,2625138,2039
2053,2625141,135394080
2053,2625142,13273088
2053,2625144,32509
2053,2625146,289
2053,2625147,43154
2053,2625148,522
2053,2625149,5849630
2053,2625150,587
2053,2625151,474
2053,2625152,136
2053,2625153,838
2053,2625156,16648
2053,2625157,17584
2053,2625158,16032
2053,2625159,18080
2053,2625160,16032
2053,2625161,16144
2053,2625162,16664
2053,2625163,22280
2053,2625164,16144
2053,2625165,23712
2053,2625166,16152
2053,2625167,49824
2053,2625168,15632
2053,2625169,15648
2053,2625170,365216
2053,2625171,16544
2053,2625172,15632
2053,2625173,16048
2053,2625174,16152
2053,2625175,124576
2053,2625176,16032
2053,2625177,16544
2053,2625178,489632
2053,2625179,16048
2053,2625180,73888
2053,2625181,122144
2053,2625182,1022640
2053,2625183,1474720
2053,2625184,120480
2053,2625185,16048
2053,2625186,16136
2053,2625187,852640
2053,2625188,16144
2053,2625189,17160
2053,2625190,15520
2053,2625191,37536
2053,2625192,15520
2053,2625193,18592
2053,2625194,17056
2053,2625195,16032
2053,2625196,15520
2053,2625197,16136
2053,2625198,2192048
2053,2625199,16032
2053,2625200,16656
2053,2625201,17680
2053,2625202,90288
2053,2625203,58544
2053,2625204,17176
2053,2625205,28832
2053,2625206,16048
2053,2625207,305840
2053,2625208,17168
2053,2625209,305824
2053,2625210,16048
2053,2625211,17184
2053,2625212,15624
2053,2625213,39072
2053,2625214,86280
2053,2625215,15624
2053,2625216,18080
2053,2625217,43800
2053,2625218,19616
2053,2625219,15624
2053,2625220,43168
2053,2625221,16032
2053,2625222,15536
2053,2625223,31920
2053,2625224,16160
2053,2625225,1097888
2053,2625226,15520
2053,2625227,16032
2053,2625228,16032
2053,2625229,118944
2053,2625230,16656
2053,2625231,65696
2053,2625232,400144
2053,2625233,8128672
2053,2625234,248992
2053,2625235,2098336
2053,2625236,12779184
2053,2625237,68880
2053,2625238,16144
2053,2625239,15632
2053,2625240,180384
2053,2625241,90376
2053,2625242,33440
2053,2625243,57616
2053,2625244,163616
2053,2625245,593568
2053,2625246,35592
2053,2625247,803488
2053,2625248,341152
2053,2625249,280848
2053,2625250,229536
2053,2625251,101040
2053,2625252,170144
2053,2625253,84760
2053,2625254,424096
2053,2625255,296712
2053,2625256,120096
2053,2625257,1709856
2053,2625258,17680
2053,2625259,147728
2053,2625260,168096
2053,2625261,798488
2053,2625262,3766432
2053,2625263,530080
2053,2625264,15536
2053,2625265,127152
2053,2625266,23816
2053,2625267,80152
2053,2625268,76960
2053,2625269,102152
2053,2625270,15520
2053,2625271,78496
2053,2625272,16048
2053,2625273,32016
2053,2625274,16032
2053,2625275,55456
2053,2625276,15520
2053,2625277,260256
2053,2625278,72352
2053,2625279,15536
2053,2625280,16032
2053,2625281,16048
2053,2625282,277664
2053,2625283,230680
2053,2625284,16560
2053,2625285,125216
2053,2625286,20640
2053,2625287,50464
2053,2625288,16648
2053,2625289,134928
2053,2625290,15520
2053,2625291,60168
2053,2625292,31008
2053,2625293,273168
2053,2625294,43168
2053,2625295,410888
2053,2625296,16032
2053,2625297,16648
2053,2625298,25360
2053,2625299,16048
2053,2625300,2899104
2053,2625301,23712
2053,2625302,200480
2053,2625303,19728
2053,2625304,746656
2053,2625305,71448
2053,2625306,36624
2053,2625307,17584
2053,2625308,17056
2053,2625309,192800
2053,2625310,93968
2053,2625311,93856
2053,2625312,755992
2053,2625313,252704
2053,2625314,255136
2053,2625315,15624
2053,2625316,15520
2053,2625317,478
2053,2625318,323072
2053,2625319,146976
2053,2625320,39132
2053,2625321,72520
2053,2625322,722776
2053,2625323,101144
2053,2625324,59656
2053,2625325,33040
2053,2625326,15536
2053,2625327,330656
2053,2625328,1924168
2053,2625329,136072
2053,2625330,19856
2053,2625331,28048
2053,2625332,18488
2053,2625333,31104
2053,2625334,30584
2053,2625335,17568
2053,2625336,1218848
2053,2625337,361032
2053,2625338,232008
2053,2625339,112128
2053,2625340,37920
2053,2625341,817424
2053,2625342,160128
2053,2625343,13544
2053,2625344,90656
2053,2625345,867416
2053,2625346,60576
2053,2625347,1634440
2053,2625348,2438624
2053,2625349,310064
2053,2625350,289168
2053,2625351,760632
2053,2625352,6916040
2053,2625353,3615600
2053,2625354,823656
2053,2625355,108784
2053,2625356,702
2053,2625359,969
2053,2625360,939
2053,2625361,1123
2053,2625362,1533
2053,2625363,1118
2053,2625364,1228
2053,2625365,1147
2053,2625366,1391
2053,2625367,1132
2053,2625368,1191
2053,2625369,1150
2053,2625370,1072
2053,2625371,1157
2053,2625372,1166
2053,2625373,2649
2053,2625374,2596
2053,2625375,2795
2053,2625376,3475
2053,2625377,2849
2053,2625378,2949
2053,2625379,2824
2053,2625380,3170
2053,2625381,2769
2053,2625382,2967
2053,2625383,2775
2053,2625384,2693
2053,2625385,2874
2053,2625386,2800
2053,2625387,2649
2053,2625388,2596
2053,2625389,2795
2053,2625390,3475
2053,2625391,2849
2053,2625392,2949
2053,2625393,2824
2053,2625394,3170
2053,2625395,2769
2053,2625396,2967
2053,2625397,2775
2053,2625398,2693
2053,2625399,2874
2053,2625400,2800
2053,2625401,2625
2053,2625402,2558
2053,2625403,2805
2053,2625404,3492
2053,2625405,2847
2053,2625406,2946
2053,2625407,2851
2053,2625408,3167
2053,2625409,2754
2053,2625410,2954
2053,2625411,2803
2053,2625412,2643
2053,2625413,2844
2053,2625414,2767
2053,2625415,656
2053,2625416,646
2053,2625417,764
2053,2625418,1035
2053,2625419,761
2053,2625420,767
2053,2625421,729
2053,2625422,916
2053,2625423,749
2053,2625424,794
2053,2625425,784
2053,2625426,698
2053,2625427,749
2053,2625428,721
2053,2625430,23084
2053,2625431,31458
2053,2625432,41056
2053,2625433,43143
2053,2625435,962
2053,2625436,951
2053,2625437,1048
2053,2625438,1307
2053,2625439,1027
2053,2625440,1115
2053,2625441,1131
2053,2625442,1134
2053,2625443,1002
2053,2625444,1105
2053,2625445,1010
2053,2625446,971
2053,2625447,1105
2053,2625448,1023
2053,2625450,2027
2053,2625451,1975
2053,2625452,2375
2053,2625453,2657
2053,2625454,2194
2053,2625455,2235
2053,2625456,2306
2053,2625457,2517
2053,2625458,2154
2053,2625459,2313
2053,2625460,2194
2053,2625461,2065
2053,2625462,2219
2053,2625463,2133
2053,2625464,1983
2053,2625465,1931
2053,2625466,2331
2053,2625467,2613
2053,2625468,2150
2053,2625469,2191
2053,2625470,2262
2053,2625471,2473
2053,2625472,2110
2053,2625473,2269
2053,2625474,2157
2053,2625475,2021
2053,2625476,2175
2053,2625477,2085
2053,2625478,2001
2053,2625479,1949
2053,2625480,2349
2053,2625481,2631
2053,2625482,2168
2053,2625483,2209
2053,2625484,2280
2053,2625485,2491
2053,2625486,2128
2053,2625487,2287
2053,2625488,2175
2053,2625489,2039
2053,2625490,2193
2053,2625491,2107
2053,2625493,633
2053,2625494,1010
2053,2625495,551
2053,2625496,127
2053,2625498,2763
2053,2625499,132
2053,2625500,531
2053,2625501,175
2053,2625502,1601
2053,2625503,358
2053,2625504,244
2053,2625505,167
2053,2625506,2212
2053,2625507,714
2053,2625508,171
2053,2625509,2547
2053,2625510,606
2053,2625511,2972
2053,2625513,159
2053,2625514,395
2053,2625515,835
2053,2625516,186
2053,2625517,1092
2053,2625518,3274
2053,2625519,770
2053,2625520,352
2053,2625523,14247
2053,2625525,14350
2053,2625527,15903
2053,2625529,19839
2053,2625531,15839
2053,2625533,16505
2053,2625535,15831
2053,2625537,16966
2053,2625539,15909
2053,2625541,16364
2053,2625543,16086
2053,2625545,16106
2053,2625547,15887
2053,2625550,2678
2053,2625552,2619
2053,2625554,2883
2053,2625556,3836
2053,2625558,2898
2053,2625560,3079
2053,2625562,3000
2053,2625564,3393
